normals
0.571763	-0.782114	-0.247759
-0.334712	-0.939612	0.071393
-0.393496	-0.906923	0.150508
-0.632902	-0.750533	-0.190095
-0.689718	-0.396326	0.605982
0.647858	0.134232	-0.749841
0.950036	-0.192408	-0.245784
0.776202	-0.549139	-0.309768
0.820184	-0.562071	-0.106656
-0.886685	-0.168985	0.430388
0.927116	0.107334	-0.359075
0.999595	-0.0176805	-0.0223052
0.476955	-0.288311	0.830295
-0.556984	-0.251894	0.791403
0.96605	0.0398063	-0.255272
-0.331964	-0.456108	-0.825691
-0.823794	-0.381979	0.418874
0.112506	-0.993423	0.0212664
-0.774757	-0.476727	0.41531
-0.742951	-0.550926	0.380137
0.917788	-0.237067	-0.318536
-0.0857955	-0.98782	-0.129811
0.955625	0.0773783	-0.28424
0.931165	0.105652	-0.348955
0.647433	-0.719987	-0.2499
0.97467	0.157513	-0.15877
0.994125	0.103196	0.0326584
-0.458404	-0.303033	0.835486
0.111713	-0.982255	-0.150652
-0.648097	-0.369882	0.665701
0.798561	0.0649951	-0.598394
-0.728426	-0.565569	0.386688
-0.157093	-0.86551	-0.475621
-0.727819	-0.480202	0.489578
0.797882	-0.548302	-0.250498
-0.454653	-0.856831	0.24317
-0.0274037	-0.99946	-0.0181122
-0.703812	-0.554102	0.444544
-0.388043	-0.907616	0.160173
-0.639386	-0.686841	0.345593
0.663843	-0.676209	-0.319459
0.915504	-0.375867	-0.143445
0.117868	-0.983118	-0.139953
0.96753	0.130701	-0.21634
0.952177	0.193293	-0.236636
0.948289	0.154845	-0.277077
-0.839788	-0.0890264	0.535566
-0.823755	-0.176371	0.538815
-0.829406	-0.157863	0.535878
0.983849	0.161661	0.0768631
-0.814725	-0.177332	0.552066
-0.801075	-0.178723	0.571259
-0.695457	-0.185566	0.694193
-0.802164	-0.178617	0.569762
0.986837	0.127494	-0.099493
0.959605	0.146022	-0.240492
0.932351	0.155823	-0.326252
0.993029	0.116078	-0.0204717
0.993551	0.113363	-0.00238068
-0.384153	-0.182501	0.905052
-0.565595	-0.187498	0.803086
0.463822	-0.0825362	0.882075
0.922822	0.158974	-0.350895
0.911781	0.171204	-0.373288
-0.218565	0.225554	-0.949397
-0.724259	-0.392776	0.566723
-0.919033	-0.392569	-0.035613
-0.69703	-0.587324	0.411338
0.943503	0.126978	0.306071
0.934912	-0.190006	-0.299727
0.990376	0.133981	0.0346969
0.992482	0.0450679	-0.113789
-0.436404	-0.334705	0.835179
-0.732495	-0.183841	0.65548
-0.8845	-0.167725	0.435349
-0.988769	-0.149425	0.00274601
-0.453306	0.00307737	-0.89135
0.643959	0.17659	-0.744401
0.888494	0.166627	-0.427566
0.954891	0.0432537	0.293788
0.466813	-0.110459	0.87743
0.889311	0.166468	-0.425928
0.937301	0.0792536	0.339391
0.459848	-0.0498107	0.886599
-0.718104	-0.184586	0.67101
-0.885075	-0.166847	0.434516
-0.997712	-0.065006	-0.0185922
-0.472279	0.174643	-0.863975
0.61854	0.200451	-0.759755
-0.999651	0.00401755	0.0261123
-0.476896	0.336462	-0.812012
0.636054	0.23837	-0.733904
0.888661	0.165156	-0.427792
0.952854	0.0628403	0.296849
0.463822	-0.0825362	0.882075
-0.730378	-0.201393	0.652678
-0.884734	-0.165656	0.435665
0.463822	-0.0825362	0.882075
-0.739208	-0.183458	0.648008
-0.884311	-0.167421	0.43585
-0.992876	-0.116648	0.0243014
-0.463822	0.0825362	-0.882075
0.65347	0.186825	-0.733535
0.88811	0.166701	-0.428336
0.958527	0.0665093	0.277133
0.925607	-0.24831	-0.285648
0.946002	-0.0790799	-0.314366
-0.890314	-0.0806516	0.448148
0.952497	0.137337	-0.271824
0.850647	-0.380435	-0.362861
0.540743	-0.78034	-0.314114
0.112147	-0.982173	-0.150861
-0.31608	-0.942715	0.106684
-0.670263	-0.6826	0.291212
-0.275559	-0.961273	-0.0045106
0.291761	-0.0943587	0.951826
0.187585	-0.905844	0.379814
0.634362	-0.116838	-0.764155
0.503242	-0.208547	-0.838603
-0.0514329	-0.0208374	-0.998459
-0.727065	0.221825	-0.649746
-0.878719	0.280267	-0.386397
-0.948391	0.312594	-0.0532757
-0.929896	0.301182	-0.211146
0.245808	-0.109605	-0.963102
0.0997394	-0.0555415	-0.993462
0.0371162	-0.0448003	-0.998306
-0.415403	0.111143	-0.902822
-0.668968	0.196475	-0.716854
0.16872	-0.0771046	-0.982644
0.787248	-0.264384	-0.557083
0.945633	-0.304736	-0.113642
0.883514	-0.272892	0.380702
0.843527	-0.258547	0.470761
0.565335	-0.161934	0.80881
0.242656	-0.0524014	0.968696
-0.186096	-0.980682	-0.0602585
0.00632001	-0.902147	-0.431382
-0.22672	-0.973204	-0.0383574
-0.165014	-0.985741	-0.032952
-0.202746	-0.978683	-0.0327796
-0.162054	-0.986437	-0.0260988
-0.244121	-0.969419	-0.0251322
-0.699018	-0.703414	0.128769
-0.0916762	-0.995057	-0.0381821
-0.23998	-0.970633	-0.0167525
0.240557	0.970492	0.0166795
0.0900957	0.99519	0.0384636
0.71133	0.690159	-0.133005
0.189632	0.981393	0.030125
0.171091	0.984975	0.0234845
0.230799	0.97275	0.0221225
0.16649	0.98552	0.0321001
0.231151	0.972	0.0422495
0.530477	0.845216	0.0648383
0.203301	0.977469	0.0567705
0.276339	0.96105	0.00436732
-0.0208167	-0.998792	0.0445088
0.0808685	-0.986558	-0.142001
0.135392	-0.90346	-0.40673
0.652538	0.561091	0.509284
0.757243	-0.236367	0.608863
0.39189	0.880216	-0.267661
0.579182	0.811049	-0.0821385
0.533847	0.816394	-0.220245
0.874335	-0.377896	-0.304521
0.850429	-0.42684	-0.307537
0.949932	0.149192	-0.274539
0.950438	0.100357	-0.294273
0.112084	-0.982178	-0.150874
-0.295367	-0.954246	0.0466056
-0.716817	-0.623414	0.312294
-0.889098	-0.0441887	0.45558
0.900505	0.113828	-0.419684
0.885131	-0.163042	-0.435844
0.823942	-0.376921	-0.423143
0.486004	-0.81827	-0.306976
-0.227144	-0.167327	0.959379
0.172907	0.0870029	-0.981088
0.11172	-0.982245	-0.150709
0.00788326	-0.0929216	0.995642
-0.60985	0.0526809	-0.790764
0.105081	-0.985466	-0.13347
-0.01497	-0.152064	0.988257
0.0847961	-0.990475	-0.108484
